Unnamed: 0,user_id,name,email,company,role,verified,item_id,item_name,category,description,price,supplier,stock,invoice_id,vendor_id,invoice_date,due_date,amount,status,related_item_id,from,to,subject,body,email_type,generated_reply,response_date,summary,previous_interactions,phone,address,timestamp,reply_text,action_taken
773.0,5836.0,Richard Porter,perryallison@hotmail.com,Nelson-Mack,Procurement Manager,False,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,36.0,INV-7879,V2465,2025-06-21,2025-07-21,201618.0,Pending,C102,perryallison@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-7879,"Hello, could you confirm the status of invoice INV-7879 for Avionics Display?",Invoice Query,"Dear Richard Porter, the payment status for invoice INV-7879 is Pending.",2025-06-22,Richard Porter requested status of INV-7879 for Avionics Display; response sent confirming Pending.,"[{'uuid': '65df5f5e-8ca1-486f-9b32-325fb97dc9f9', 'context': 'User requested catalog details for Avionics Display (C102)'}]",8585409937.0,"737, Main Street, City47",,,
774.0,6731.0,Jason Edwards,hogankatherine@yahoo.com,Cabrera Ltd,Supply Chain Lead,False,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,33.0,INV-3968,V2769,2025-07-25,2025-08-24,288758.25,Overdue,C103,hogankatherine@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-3968,"Hello, could you confirm the status of invoice INV-3968 for Jet Fuel Pump?",Invoice Query,"Dear Jason Edwards, the payment status for invoice INV-3968 is Overdue.",2025-07-26,Jason Edwards requested status of INV-3968 for Jet Fuel Pump; response sent confirming Overdue.,"[{'uuid': 'f8c6cffe-bc68-4d6c-a265-ffcc4a465f97', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",6094139800.0,"533, Main Street, City12",,,
775.0,1197.0,Paige Moore,russelltim@hotmail.com,Barrera-Clark,Supply Chain Lead,False,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,11.0,INV-7217,V9173,2025-08-06,2025-09-05,23100.0,Paid,C104,russelltim@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-7217,"Hello, could you confirm the status of invoice INV-7217 for Landing Gear Tire?",Invoice Query,"Dear Paige Moore, the payment status for invoice INV-7217 is Paid.",2025-08-07,Paige Moore requested status of INV-7217 for Landing Gear Tire; response sent confirming Paid.,"[{'uuid': '1667a736-feaf-4073-bd74-1222fba934ea', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",9699101402.0,"734, Main Street, City18",,,
776.0,4399.0,Jennifer Turner,jason35@hotmail.com,"Chase, Robertson and Scott",Engineer,False,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,34.0,INV-3567,V1083,2025-09-07,2025-10-07,49325.5,Paid,C101,jason35@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-3567,"Hello, could you confirm the status of invoice INV-3567 for Hydraulic Pump?",Invoice Query,"Dear Jennifer Turner, the payment status for invoice INV-3567 is Paid.",2025-09-08,Jennifer Turner requested status of INV-3567 for Hydraulic Pump; response sent confirming Paid.,"[{'uuid': '1b6a355c-79f5-4546-9d71-ba92c98cbb32', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",6363800117.0,"288, Main Street, City31",,,
777.0,1159.0,Dylan Welch,williamsonjennifer@leblanc.biz,Flores and Sons,Finance Officer,False,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,4.0,INV-3474,V7138,2025-07-20,2025-08-19,5803.0,Pending,C101,williamsonjennifer@leblanc.biz,support@aerosupply.com,Invoice status inquiry INV-3474,"Hello, could you confirm the status of invoice INV-3474 for Hydraulic Pump?",Invoice Query,"Dear Dylan Welch, the payment status for invoice INV-3474 is Pending.",2025-07-21,Dylan Welch requested status of INV-3474 for Hydraulic Pump; response sent confirming Pending.,"[{'uuid': '48659e42-58e4-4c98-a866-daebdecb4904', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",9532222878.0,"502, Main Street, City3",,,
778.0,7711.0,Nicholas Gallagher,jon64@willis.org,Lang Inc,Finance Officer,False,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,34.0,INV-1153,V5130,2025-08-30,2025-09-29,297508.5,Overdue,C103,jon64@willis.org,support@aerosupply.com,Invoice status inquiry INV-1153,"Hello, could you confirm the status of invoice INV-1153 for Jet Fuel Pump?",Invoice Query,"Dear Nicholas Gallagher, the payment status for invoice INV-1153 is Overdue.",2025-08-31,Nicholas Gallagher requested status of INV-1153 for Jet Fuel Pump; response sent confirming Overdue.,"[{'uuid': '6e6279e6-21f6-4282-9407-e6b89a67f3af', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",7615841468.0,"213, Main Street, City44",,,
779.0,7198.0,Michael Harper,djohnson@galloway.biz,"Thompson, Valencia and Reyes",Procurement Manager,True,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,47.0,INV-2505,V9428,2025-08-04,2025-09-03,263223.5,Paid,C102,djohnson@galloway.biz,support@aerosupply.com,Invoice status inquiry INV-2505,"Hello, could you confirm the status of invoice INV-2505 for Avionics Display?",Invoice Query,"Dear Michael Harper, the payment status for invoice INV-2505 is Paid.",2025-08-05,Michael Harper requested status of INV-2505 for Avionics Display; response sent confirming Paid.,"[{'uuid': 'afac99d8-6744-45d3-99d1-642e16ac0e63', 'context': 'User requested catalog details for Avionics Display (C102)'}]",9833034562.0,"302, Main Street, City24",,,
780.0,7203.0,Brandy Hayden,fmartinez@thomas.net,Adams-King,Engineer,False,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,8.0,INV-9525,V4903,2025-08-16,2025-09-15,16800.0,Paid,C104,fmartinez@thomas.net,support@aerosupply.com,Invoice status inquiry INV-9525,"Hello, could you confirm the status of invoice INV-9525 for Landing Gear Tire?",Invoice Query,"Dear Brandy Hayden, the payment status for invoice INV-9525 is Paid.",2025-08-17,Brandy Hayden requested status of INV-9525 for Landing Gear Tire; response sent confirming Paid.,"[{'uuid': '0fc8602c-eacc-4f9b-87af-2cda137e17e1', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",9565410504.0,"142, Main Street, City10",,,
781.0,8870.0,Lisa Dean,julian88@olson.org,Taylor-Lopez,Finance Officer,True,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,1.0,INV-9313,V4536,2025-07-25,2025-08-24,2100.0,Pending,C104,julian88@olson.org,support@aerosupply.com,Invoice status inquiry INV-9313,"Hello, could you confirm the status of invoice INV-9313 for Landing Gear Tire?",Invoice Query,"Dear Lisa Dean, the payment status for invoice INV-9313 is Pending.",2025-07-26,Lisa Dean requested status of INV-9313 for Landing Gear Tire; response sent confirming Pending.,"[{'uuid': '8f0bac4a-e686-4c9c-a960-267cdc68e023', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",8504432261.0,"309, Main Street, City3",,,
782.0,7062.0,Samantha Ballard,sanchezteresa@hotmail.com,Valdez-Dominguez,Procurement Manager,True,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,45.0,INV-4168,V9640,2025-09-05,2025-10-05,65283.75,Paid,C101,sanchezteresa@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-4168,"Hello, could you confirm the status of invoice INV-4168 for Hydraulic Pump?",Invoice Query,"Dear Samantha Ballard, the payment status for invoice INV-4168 is Paid.",2025-09-06,Samantha Ballard requested status of INV-4168 for Hydraulic Pump; response sent confirming Paid.,"[{'uuid': 'd2345fe0-4f65-4d50-aabb-2b2d0d02eb7c', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",8717546317.0,"992, Main Street, City42",,,
783.0,9433.0,Rebecca Foster,markmaldonado@mathews.com,Valentine-Hill,Engineer,False,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,8.0,INV-7263,V5720,2025-07-11,2025-08-10,44804.0,Overdue,C102,markmaldonado@mathews.com,support@aerosupply.com,Invoice status inquiry INV-7263,"Hello, could you confirm the status of invoice INV-7263 for Avionics Display?",Invoice Query,"Dear Rebecca Foster, the payment status for invoice INV-7263 is Overdue.",2025-07-12,Rebecca Foster requested status of INV-7263 for Avionics Display; response sent confirming Overdue.,"[{'uuid': '61bc8abc-972b-4dbc-9399-ae54f5cd373c', 'context': 'User requested catalog details for Avionics Display (C102)'}]",8694427538.0,"650, Main Street, City10",,,
784.0,7404.0,Elizabeth Mcdonald,katherinehamilton@burnett.org,"Torres, Jacobs and Bauer",Engineer,True,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,25.0,INV-9853,V7705,2025-07-26,2025-08-25,218756.25,Pending,C103,katherinehamilton@burnett.org,support@aerosupply.com,Invoice status inquiry INV-9853,"Hello, could you confirm the status of invoice INV-9853 for Jet Fuel Pump?",Invoice Query,"Dear Elizabeth Mcdonald, the payment status for invoice INV-9853 is Pending.",2025-07-27,Elizabeth Mcdonald requested status of INV-9853 for Jet Fuel Pump; response sent confirming Pending.,"[{'uuid': 'af1c4734-72d7-4996-bed2-6797307c38e1', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",7372847644.0,"442, Main Street, City37",,,
785.0,6785.0,Tammy Cook,uflowers@gmail.com,Coleman-Taylor,Supply Chain Lead,False,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,8.0,INV-8201,V6556,2025-08-14,2025-09-13,70002.0,Overdue,C103,uflowers@gmail.com,support@aerosupply.com,Invoice status inquiry INV-8201,"Hello, could you confirm the status of invoice INV-8201 for Jet Fuel Pump?",Invoice Query,"Dear Tammy Cook, the payment status for invoice INV-8201 is Overdue.",2025-08-15,Tammy Cook requested status of INV-8201 for Jet Fuel Pump; response sent confirming Overdue.,"[{'uuid': '01de7651-bbb6-4ecd-aa6f-3143a8150c9b', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",6285589879.0,"722, Main Street, City28",,,
786.0,8762.0,Lisa Smith,emilycarter@brown.info,Smith Ltd,Procurement Manager,False,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,42.0,INV-2036,V6352,2025-06-24,2025-07-24,60931.5,Overdue,C101,emilycarter@brown.info,support@aerosupply.com,Invoice status inquiry INV-2036,"Hello, could you confirm the status of invoice INV-2036 for Hydraulic Pump?",Invoice Query,"Dear Lisa Smith, the payment status for invoice INV-2036 is Overdue.",2025-06-25,Lisa Smith requested status of INV-2036 for Hydraulic Pump; response sent confirming Overdue.,"[{'uuid': 'b6e5b214-fc41-471b-9670-9baeb93ae338', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",9756043766.0,"485, Main Street, City22",,,
787.0,5068.0,Raymond Liu,wilsonpatricia@wilson.com,Anthony and Sons,Procurement Manager,True,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,36.0,INV-2533,V9964,2025-07-29,2025-08-28,315009.0,Overdue,C103,wilsonpatricia@wilson.com,support@aerosupply.com,Invoice status inquiry INV-2533,"Hello, could you confirm the status of invoice INV-2533 for Jet Fuel Pump?",Invoice Query,"Dear Raymond Liu, the payment status for invoice INV-2533 is Overdue.",2025-07-30,Raymond Liu requested status of INV-2533 for Jet Fuel Pump; response sent confirming Overdue.,"[{'uuid': '6f81c41e-d917-4e81-91e8-216b8ee61848', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",9364848528.0,"764, Main Street, City37",,,
788.0,7159.0,Bobby Morris,deborahblack@macdonald.net,Moses-Huff,Procurement Manager,False,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,24.0,INV-3922,V6677,2025-08-01,2025-08-31,50400.0,Paid,C104,deborahblack@macdonald.net,support@aerosupply.com,Invoice status inquiry INV-3922,"Hello, could you confirm the status of invoice INV-3922 for Landing Gear Tire?",Invoice Query,"Dear Bobby Morris, the payment status for invoice INV-3922 is Paid.",2025-08-02,Bobby Morris requested status of INV-3922 for Landing Gear Tire; response sent confirming Paid.,"[{'uuid': '07910e24-c645-41df-8d0a-ac2b419d1ffd', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",7048186500.0,"325, Main Street, City41",,,
789.0,4608.0,Steven Hill,hillstephen@hotmail.com,Osborn Group,Supply Chain Lead,False,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,8.0,INV-4864,V6932,2025-06-28,2025-07-28,11606.0,Paid,C101,hillstephen@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-4864,"Hello, could you confirm the status of invoice INV-4864 for Hydraulic Pump?",Invoice Query,"Dear Steven Hill, the payment status for invoice INV-4864 is Paid.",2025-06-29,Steven Hill requested status of INV-4864 for Hydraulic Pump; response sent confirming Paid.,"[{'uuid': '639cc726-1810-423f-bb6b-9b6e79b041c0', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",9514413997.0,"529, Main Street, City28",,,
790.0,3925.0,Jesus Hernandez,abigailthomas@gmail.com,"Booth, Lopez and Howard",Supply Chain Lead,False,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,44.0,INV-2195,V1922,2025-06-28,2025-07-28,246422.0,Paid,C102,abigailthomas@gmail.com,support@aerosupply.com,Invoice status inquiry INV-2195,"Hello, could you confirm the status of invoice INV-2195 for Avionics Display?",Invoice Query,"Dear Jesus Hernandez, the payment status for invoice INV-2195 is Paid.",2025-06-29,Jesus Hernandez requested status of INV-2195 for Avionics Display; response sent confirming Paid.,"[{'uuid': 'c6236216-7e59-4205-81a8-547fae602e8b', 'context': 'User requested catalog details for Avionics Display (C102)'}]",6384725516.0,"748, Main Street, City3",,,
791.0,1418.0,Emma Rodriguez,yheath@peterson.biz,Greene-Larsen,Procurement Manager,True,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,31.0,INV-7124,V3099,2025-06-28,2025-07-28,44973.25,Paid,C101,yheath@peterson.biz,support@aerosupply.com,Invoice status inquiry INV-7124,"Hello, could you confirm the status of invoice INV-7124 for Hydraulic Pump?",Invoice Query,"Dear Emma Rodriguez, the payment status for invoice INV-7124 is Paid.",2025-06-29,Emma Rodriguez requested status of INV-7124 for Hydraulic Pump; response sent confirming Paid.,"[{'uuid': '5372bb0f-d7b2-4ac5-b9fe-7cf2c41fccc5', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",8822370915.0,"820, Main Street, City35",,,
792.0,5092.0,Cindy Hartman,ronald23@butler-edwards.org,Sparks and Sons,Supply Chain Lead,False,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,16.0,INV-5468,V1240,2025-08-27,2025-09-26,89608.0,Overdue,C102,ronald23@butler-edwards.org,support@aerosupply.com,Invoice status inquiry INV-5468,"Hello, could you confirm the status of invoice INV-5468 for Avionics Display?",Invoice Query,"Dear Cindy Hartman, the payment status for invoice INV-5468 is Overdue.",2025-08-28,Cindy Hartman requested status of INV-5468 for Avionics Display; response sent confirming Overdue.,"[{'uuid': '40ed183f-7d5d-4f86-bf97-b2419c241ba5', 'context': 'User requested catalog details for Avionics Display (C102)'}]",6057139643.0,"570, Main Street, City22",,,
793.0,2251.0,Ellen Torres,jilladams@gmail.com,Alvarado PLC,Procurement Manager,False,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,3.0,INV-8005,V2777,2025-06-29,2025-07-29,6300.0,Paid,C104,jilladams@gmail.com,support@aerosupply.com,Invoice status inquiry INV-8005,"Hello, could you confirm the status of invoice INV-8005 for Landing Gear Tire?",Invoice Query,"Dear Ellen Torres, the payment status for invoice INV-8005 is Paid.",2025-06-30,Ellen Torres requested status of INV-8005 for Landing Gear Tire; response sent confirming Paid.,"[{'uuid': '8030b10e-8ae4-485d-99da-6184a8b3614d', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",9001739895.0,"510, Main Street, City22",,,
794.0,8954.0,Jasmine Lyons,craigwaller@gmail.com,Weber-Harris,Procurement Manager,True,C105,Flight Control Computer,Electronics,Onboard flight control system computer,15200.99,ControlSys Inc,37.0,INV-6273,V6147,2025-07-02,2025-08-01,562436.63,Paid,C105,craigwaller@gmail.com,support@aerosupply.com,Invoice status inquiry INV-6273,"Hello, could you confirm the status of invoice INV-6273 for Flight Control Computer?",Invoice Query,"Dear Jasmine Lyons, the payment status for invoice INV-6273 is Paid.",2025-07-03,Jasmine Lyons requested status of INV-6273 for Flight Control Computer; response sent confirming Paid.,"[{'uuid': '54d29846-0fed-418e-a5a2-c6ea507a2a6e', 'context': 'User requested catalog details for Flight Control Computer (C105)'}]",9718896918.0,"340, Main Street, City42",,,
795.0,5911.0,Nicholas Sanders,daniel55@thomas-welch.com,Stevens LLC,Procurement Manager,True,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,47.0,INV-1475,V3001,2025-08-05,2025-09-04,98700.0,Overdue,C104,daniel55@thomas-welch.com,support@aerosupply.com,Invoice status inquiry INV-1475,"Hello, could you confirm the status of invoice INV-1475 for Landing Gear Tire?",Invoice Query,"Dear Nicholas Sanders, the payment status for invoice INV-1475 is Overdue.",2025-08-06,Nicholas Sanders requested status of INV-1475 for Landing Gear Tire; response sent confirming Overdue.,"[{'uuid': '521a13a5-a4f0-4d59-bf6c-d917b56e9c2d', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",7832058694.0,"521, Main Street, City3",,,
